"Gene","PValue","logFC"
"FBgn0039395:CG14546",1,-16.6096404744368
"FBgn0265351:nac",1,-16.6096404744368
"FBgn0262576:CG43116",1,-16.6096404744368
"FBgn0085311:CG34282",1,-16.6096404744368
"FBti0215177:1360{}6398",1,-16.6096404744368
"FBgn0004174:Mst84Dc",1,-16.6096404744368
"FBgn0039291:CG13663",1,-9.24036125502743
"FBgn0267204:lncRNA:CR45644",1,-16.6096404744368
"FBgn0286031:lncRNA:CR46351",1,-16.6096404744368
"FBgn0051021:CG31021",1,-16.6096404744368
"FBti0215182:1360{}6403",1,-16.6096404744368
"FBgn0037583:CG9684",1,-16.6096404744368
"FBgn0051441:CG31441",1,-10.2316618330772
"FBgn0051374:sals",1,-9.24036125502743
"FBgn0039102:SPE",1,-16.6096404744368
"FBgn0263411:lncRNA:CR43457",1,-16.6096404744368
"FBgn0263588:lncRNA:CR43613",1,-16.6096404744368
"FBti0062535:INE-1{}4474",1,-16.6096404744368
"FBgn0039638:dgt6",1,-16.6096404744368
"FBgn0025802:Sbf",1,-8.43675077520343
"FBgn0283560:mir-9380",1,-16.6096404744368
"FBgn0051583:tRNA:Asn-GTT-1-10",1,-16.6096404744368
"FBgn0037344:CG2926",1,-8.43675077520343
"FBgn0053193:sav",1,-16.6096404744368
"FBgn0037751:topi",1,-16.6096404744368
"FBgn0026562:SPARC",0.665098859666507,-6.85512484598672
"FBti0064294:INE-1{}6233",1,-16.6096404744368
"FBgn0039703:CG7829",1,-16.6096404744368
"FBti0215176:1360{}6397",1,-16.6096404744368
"FBgn0038348:AOX2",1,-16.6096404744368
"FBgn0284419:lncRNA:TS26",1,-16.6096404744368
"FBgn0010808:Chchd3",0.967887962911353,-5.8220322965552
"FBgn0038942:CG13862",1,-16.6096404744368
"FBgn0264741:CG43999",1,-16.6096404744368
"FBti0063800:Cr1a{}5739",1,-16.6096404744368
"FBti0061005:gypsy12{}2944",1,-16.6096404744368
"FBgn0039219:CG13630",1,-10.2316618330772
"FBgn0037850:CG14695",1,-16.6096404744368
"FBgn0039008:CG6972",1,-16.6096404744368
"FBgn0037468:CG1943",0.95527644547684,-5.60455512987842
"FBgn0037420:CG15597",1,-16.6096404744368
"FBgn0267551:asRNA:CR45891",1,-16.6096404744368
"FBti0063300:G5A{}5239",1,-16.6096404744368
"FBti0061704:INE-1{}3643",1,-11.2144187970452
"FBti0215352:Rt1b{}6580",1,-16.6096404744368
"FBti0061825:Tc3{}3764",1,-16.6096404744368
"FBti0061002:INE-1{}2941",1,-16.6096404744368
"FBgn0250753:kra",0.966225486078709,-4.26015229481755
"FBgn0262434:mir-11",1,-16.6096404744368
"FBgn0015831:Rtnl2",1,-16.6096404744368
"FBti0019361:1360{}1299",1,-16.6096404744368
"FBgn0039719:CG15515",1,-11.2144187970452
"FBgn0283627:CR46300",1,-16.6096404744368
"FBgn0259685:crb",1,-9.65249311449712
"FBgn0003249:Rh3",1,-16.6096404744368
"FBgn0283501:lncRNA:CR46115",1,-16.6096404744368
"FBgn0000139:ash2",1,-8.92017935717114
"FBti0061797:Tc1-2{}3736",1,-16.6096404744368
"FBgn0017567:ND-23",0.900652442553483,-4.48060700612746
"FBgn0261285:Ppcs",1,-7.54597509110777
"FBgn0267815:asRNA:CR46140",1,-16.6096404744368
"FBgn0037230:Nepl11",1,-11.2144187970452
"FBgn0045468:Gr93d",1,-16.6096404744368
"FBgn0003513:ss",1,-16.6096404744368
"FBgn0053927:CG33927",1,-16.6096404744368
"FBgn0024944:Oamb",1,-7.92367810469449
"FBgn0285966:hpRNA:1",1,-16.6096404744368
"FBti0020390:hopper{}1438",1,-16.6096404744368
"FBgn0037707:RnpS1",1,-8.65831025799077
"FBgn0267106:CG45546",1,-16.6096404744368
"FBgn0262185:mir-995",1,-16.6096404744368
"FBgn0037223:TwdlU",1,-11.2144187970452
"FBgn0038395:CG10407",1,-16.6096404744368
"FBti0061863:INE-1{}3802",1,-16.6096404744368
"FBgn0287598:CG46467",1,-16.6096404744368
"FBgn0038001:CG17404",1,-16.6096404744368
"FBgn0051427:CR31427",1,-16.6096404744368
"FBti0019311:Tirant{}1229",1,-16.6096404744368
"FBgn0267707:lncRNA:CR46040",1,-16.6096404744368
"FBgn0037671:ATP6AP2",0.549160904929412,-3.63422446055205
"FBgn0065105:sncRNA:157",1,-16.6096404744368
"FBgn0039665:CG2310",1,-9.65249311449712
"FBgn0039006:Cyp6d4",1,-16.6096404744368
"FBgn0037228:CG1092",1,-16.6096404744368
"FBgn0266748:lncRNA:CR45221",1,-16.6096404744368
"FBgn0038709:CG15025",1,-16.6096404744368
"FBgn0010328:woc",1,-9.65249311449712
"FBgn0038746:Surf6",1,-8.43675077520343
"FBgn0037717:CG8301",1,-8.43675077520343
"FBgn0264504:asRNA:CR43903",1,-16.6096404744368
"FBti0064286:Cr1a{}6225",1,-16.6096404744368
"FBgn0038983:CG5326",1,-9.24036125502743
"FBgn0044812:TotC",1,-16.6096404744368
"FBti0059757:Dm88{}1696",1,-16.6096404744368
"FBgn0038020:GstD9",1,-11.2144187970452
"FBgn0037836:CG14692",1,-16.6096404744368
"FBgn0086365:Orct2",1,-16.6096404744368
"FBgn0016672:Ipp",1,-5.11932887728759
"FBgn0004387:Klp98A",1,-7.92367810469449
"FBgn0024491:Bin1",1,-8.07529202913998
"FBgn0263454:asRNA:CR43477",1,-16.6096404744368
"FBgn0037537:CG2767",1,-9.65249311449712
"FBgn0261532:cdm",1,-16.6096404744368
"FBti0060836:1360{}2775",1,-16.6096404744368
"FBti0062451:INE-1{}4390",1,-16.6096404744368
"FBgn0010040:GstD4",1,-16.6096404744368
"FBgn0037323:CG2663",1,-16.6096404744368
"FBgn0262112:sro",1,-16.6096404744368
"FBgn0039474:CG6283",1,-16.6096404744368
"FBgn0004587:B52",1,-6.20365562870072
"FBti0061581:Tirant{}3520",1,-16.6096404744368
"FBgn0012003:tRNA:Val-CAC-2-5",1,-16.6096404744368
"FBgn0266231:lncRNA:CR44926",1,-16.6096404744368
"FBgn0038051:CG17207",1,-16.6096404744368
"FBgn0038396:CG5013",1,-10.2316618330772
"FBgn0000279:CecC",1,-16.6096404744368
"FBgn0038918:Qsox3",1,-16.6096404744368
"FBgn0039350:jigr1",0.00129266386305018,-6.11882749311455
"FBgn0261502:CG42650",1,-16.6096404744368
"FBgn0002633:E(spl)m7-HLH",1,-16.6096404744368
"FBgn0041102:ocn",1,-16.6096404744368
"FBgn0051324:Cipc",0.680341531562069,-5.7888839820689
"FBgn0250757:kumpel",1,-8.24473071691295
"FBgn0286937:lncRNA:CR46431",1,-16.6096404744368
"FBti0019414:mdg1{}CG42335[iso-1]",1,-16.6096404744368
"FBgn0262384:mir-1014",1,-16.6096404744368
"FBgn0267812:asRNA:CR46137",1,-16.6096404744368
"FBgn0086055:snoRNA:Me18S-C1096",1,-16.6096404744368
"FBgn0020249:stck",1,-8.92017935717114
"FBgn0039321:CG10550",0.347899894011512,-8.07529202913998
"FBgn0039804:CG15544",1,-16.6096404744368
"FBgn0003205:Ras85D",1,-6.24801651992264
"FBgn0267658:lncRNA:CR45996",1,-16.6096404744368
"FBgn0082989:snoRNA:Psi28S-2442a",1,-16.6096404744368
"FBgn0002413:dco",1,-6.99933895378183
"FBgn0085309:CG34280",1,-16.6096404744368
"FBgn0038011:CG4066",1,-16.6096404744368
"FBgn0038194:Cyp6d5",1,-11.2144187970452
"RR48374_transposable_element:micropia{}RR48374",1,-11.2144187970452
"FBgn0261238:Alh",1,-8.07529202913998
"FBgn0086605:CG9853",1,-6.54732378184446
"FBti0215189:1360{}6410",1,-16.6096404744368
"FBgn0262319:mir-1000",1,-16.6096404744368
"FBgn0037430:Osi20",1,-16.6096404744368
"FBgn0039659:CG14506",1,-16.6096404744368
"FBgn0037384:dgrn",1,-8.65831025799077
"FBgn0038419:CG14879",1,-16.6096404744368
"FBti0020391:Stalker4{}1446",1,-16.6096404744368
"FBgn0038975:Nrx-1",0.992306717820146,-5.14008016977259
"FBgn0267756:lncRNA:CR46087",1,-16.6096404744368
"FBgn0038000:Rsbp15",1,-16.6096404744368
"FBgn0037815:Rrp46",1,-11.2144187970452
"FBgn0038927:CG6015",1,-16.6096404744368
"FBgn0284234:CG46318",1,-16.6096404744368
"FBgn0038318:CG6236",1,-9.65249311449712
"FBgn0267867:CR46155",1,-16.6096404744368
"FBgn0039679:ppk19",1,-16.6096404744368
"FBgn0051380:CG31380",1,-16.6096404744368
"FBti0061547:Dm88{}3486",1,-16.6096404744368
"FBgn0037486:CG14605",1,-16.6096404744368
"FBgn0039588:mIF2",1,-16.6096404744368
"FBgn0085433:CG34404",1,-7.33988374124203
"FBgn0038876:Idi",1,-7.24692042053527
"FBti0062757:gtwin{}4696",1,-16.6096404744368
"FBgn0038144:CG8870",1,-16.6096404744368
"FBgn0024909:Taf7",1,-9.65249311449712
"FBgn0038451:CG14893",1,-16.6096404744368
"FBti0059756:Dm88{}1695",1,-16.6096404744368
"FBgn0037778:mtTFB2",1,-11.2144187970452
"FBgn0038901:Burs",1,-16.6096404744368
"FBgn0267651:pre-mod(mdg4)-O",1,-16.6096404744368
"FBgn0004778:Ccp84Af",1,-16.6096404744368
"FBgn0015229:glec",0.929469895237314,-5.75648022962831
"FBgn0051501:nxf4",1,-16.6096404744368
"FBgn0262429:mir-13a",1,-16.6096404744368
"FBgn0027873:Cpsf100",1,-16.6096404744368
"FBti0215193:1360{}6414",1,-16.6096404744368
"FBgn0284420:lncRNA:TS27",1,-16.6096404744368
"FBgn0265163:lncRNA:CR44232",1,-16.6096404744368
"FBgn0283499:InR",1,-6.38992209657714
"FBgn0038512:CG14330",1,-16.6096404744368
"FBgn0264984:lncRNA:CR44135",1,-16.6096404744368
"RR42071_transposable_element:1360{}RR42071",1,-16.6096404744368
"FBgn0027617:CG5808",1,-11.2144187970452
"FBgn0265081:asRNA:CR44192",1,-16.6096404744368
"FBgn0085325:CG34296",1,-16.6096404744368
"FBti0019465:blood{}1462",1,-16.6096404744368
"FBti0061924:INE-1{}3863",1,-16.6096404744368
"FBgn0039887:Pos",1,-16.6096404744368
"FBgn0267946:lncRNA:CR46226",1,-16.6096404744368
"FBgn0038704:CG5316",1,-8.65831025799077
"FBgn0039498:CG17991",1,-16.6096404744368
"FBgn0002838:ms(3)K81",1,-16.6096404744368
"FBgn0259991:CG42488",1,-16.6096404744368
"FBgn0037520:CG18268",1,-16.6096404744368
"FBgn0038888:CheB93a",1,-16.6096404744368
"FBti0062548:INE-1{}4487",1,-16.6096404744368
"FBgn0286852:naz",1,-9.65249311449712
"FBgn0263388:lncRNA:CR43440",1,-16.6096404744368
"FBgn0264904:asRNA:CR44095",1,-16.6096404744368
"FBgn0041707:7B2",0.0552499132817686,-3.14569795832578
"FBgn0000500:Dsk",1,-16.6096404744368
"FBgn0038045:NANS",1,-16.6096404744368
"FBgn0039271:CG11839",1,-9.65249311449712
"FBgn0039117:tst",1,-16.6096404744368
"FBgn0038506:CG5860",1,-16.6096404744368
"FBgn0263048:Gpdh3",1,-11.2144187970452
"FBgn0262971:lncRNA:CR43282",1,-16.6096404744368
"FBgn0004171:Mst98Cb",1,-16.6096404744368
"FBgn0262462:mir-iab-4",1,-16.6096404744368
"FBti0061515:INE-1{}3454",1,-16.6096404744368
"FBgn0265550:lncRNA:CR44400",1,-16.6096404744368
"FBgn0086052:snoRNA:Me18S-G423",1,-16.6096404744368
"FBgn0051591:tRNA:Val-AAC-1-2",1,-16.6096404744368
"FBgn0038957:CG7059",1,-8.92017935717114
"FBgn0053098:CG33098",1,-16.6096404744368
"FBgn0038350:AOX4",1,-16.6096404744368
"FBti0063783:1360{}5722",1,-16.6096404744368
"FBgn0017581:Lk6",0.967581237968544,-4.54833612794972
"FBgn0039557:CG12259",1,-8.65831025799077
"FBgn0024958:Irp-1A",1,-10.2316618330772
"FBgn0039872:salt",1,-16.6096404744368
"FBgn0002632:E(spl)m6-BFM",1,-11.2144187970452
"FBgn0039428:CG14237",1,-16.6096404744368
"FBgn0266455:CG45080",1,-16.6096404744368
"FBgn0267201:lncRNA:CR45641",1,-11.2144187970452
"FBgn0286036:sisRNA:CR46358",1,-16.6096404744368
"FBgn0039130:CG5854",1,-9.65249311449712
"FBgn0037388:CG14676",1,-16.6096404744368
"FBgn0051253:CG31253",1,-16.6096404744368
"FBgn0051054:CR31054",1,-16.6096404744368
"FBgn0261984:Ire1",1,-11.2144187970452
"FBgn0051469:Argp",1,-11.2144187970452
"FBgn0038761:CG17190",1,-16.6096404744368
"FBgn0267146:lncRNA:CR45586",1,-16.6096404744368
"FBgn0051383:tRNA:Leu-TAG-1-1",1,-16.6096404744368
"FBti0062069:Doc3{}4008",1,-16.6096404744368
"FBgn0039048:CG17111",1,-11.2144187970452
"FBti0019423:jockey{}1413",1,-16.6096404744368
"FBgn0262025:lncRNA:CR42836",1,-16.6096404744368
"FBgn0267725:asRNA:CR46058",1,-16.6096404744368
"FBgn0004183:snRNA:U1:82Eb",1,-16.6096404744368
"FBti0019343:rover{}1275",1,-16.6096404744368
"FBgn0265146:CG44215",1,-16.6096404744368
"FBgn0043791:phu",1,-16.6096404744368
"FBgn0260642:Antp",1,-10.2316618330772
"FBgn0038365:CG9593",1,-16.6096404744368
"FBti0060305:INE-1{}2244",1,-16.6096404744368
"FBgn0038029:GstD11",1,-8.92017935717114
"FBgn0002626:RpL32",0.517802771675952,-4.60490615369431
"FBgn0083039:snoRNA:Psi18S-301",1,-16.6096404744368
"FBti0019421:roo{}1411",1,-16.6096404744368
"FBgn0267430:Pzl",1,-16.6096404744368
"FBti0062391:Tc1-2{}4330",1,-16.6096404744368
"FBgn0286041:sisRNA:CR46363",1,-16.6096404744368
"FBgn0264490:Eip93F",0.0588838033836247,-5.16113430390152
"FBti0019432:roo{}alpha4GT2[1]",1,-16.6096404744368
"FBgn0051491:tRNA:Gly-TCC-1-2",1,-16.6096404744368
"FBgn0037389:CR10991",1,-16.6096404744368
"FBgn0283548:mir-9381",1,-11.2144187970452
"FBgn0051568:tRNA:Ala-AGC-2-6",1,-16.6096404744368
"FBgn0037374:jagn",0.134118720007107,-6.54732378184446
"FBgn0266534:CG45095",1,-16.6096404744368
"FBti0215199:1360{}6420",1,-16.6096404744368
"FBti0062885:INE-1{}4824",1,-16.6096404744368
"FBgn0266230:lncRNA:CR44925",1,-16.6096404744368
"FBgn0037988:CG14740",1,-16.6096404744368
"FBti0063773:INE-1{}5712",1,-16.6096404744368
"FBgn0028690:Rpn5",1,-7.54597509110777
"FBgn0051055:CG31055",1,-16.6096404744368
"RR48332_transposable_element:RR48332",1,-16.6096404744368
"FBgn0038420:CG10311",1,-11.2144187970452
"FBgn0051467:CG31467",1,-16.6096404744368
"FBgn0250746:Prosbeta7",1,-7.54597509110777
"FBgn0263390:Nha2",1,-16.6096404744368
"FBgn0015574:alpha-Est6",1,-16.6096404744368
"FBgn0046114:Gclm",1,-7.66122764926626
"FBgn0067407:Or98P",1,-16.6096404744368
"FBgn0039299:CG11854",1,-16.6096404744368
"FBgn0260464:CG9288",1,-16.6096404744368
"FBgn0051104:CG31104",1,-16.6096404744368
"FBgn0261395:Prosalpha3T",1,-16.6096404744368
"FBgn0039241:CG11089",1,-16.6096404744368
"FBgn0053977:Dpm3",1,-7.54597509110777
"FBgn0040582:BomBc3",1,-16.6096404744368
"FBgn0051126:CG31126",1,-7.43925248012113
"FBti0020313:HB{}1242",1,-16.6096404744368
"FBti0019293:Cr1a{}1205",1,-16.6096404744368
"FBgn0039386:CG5948",1,-11.2144187970452
"FBgn0038087:beat-Va",1,-8.07529202913998
"FBgn0002781:mod(mdg4)",1,-7.78649307004617
"FBgn0263412:lncRNA:CR43458",1,-16.6096404744368
"FBtr0472814_df_nrg:FBtr0472814_df_nrg",1,-16.6096404744368
"FBgn0001098:Gdh",0.711676544295087,-4.45438126791461
"FBgn0038672:CG6005",1,-8.65831025799077
"FBgn0260224:Tcs6",1,-16.6096404744368
"FBgn0038814:CG15923",1,-16.6096404744368
"FBgn0004509:Fur1",1,-7.43925248012113
"FBgn0038256:CG7530",1,-10.2316618330772
"FBgn0286976:Osi10a",1,-16.6096404744368
"FBgn0038070:CG6753",1,-16.6096404744368
"FBgn0037624:CG8223",1,-8.65831025799077
"FBgn0004862:bap",1,-16.6096404744368
"FBti0062420:Bari2{}4359",1,-16.6096404744368
"FBgn0038260:CG14855",1,-16.6096404744368
"FBgn0017456:Ubc84D",1,-16.6096404744368
"FBti0215204:1360{}6425",1,-16.6096404744368
"FBgn0083047:snoRNA:Psi18S-1377e",1,-16.6096404744368
"FBgn0038701:CG18493",1,-16.6096404744368
"FBgn0037551:Arl8",1,-6.34105282510753
"FBgn0037906:PGRP-LB",1,-16.6096404744368
"FBgn0265168:asRNA:CR44237",1,-16.6096404744368
"FBgn0037240:Cont",1,-11.2144187970452
"FBgn0053094:Synd",1,-7.15958648893902
"FBgn0037944:CG6923",1,-16.6096404744368
"FBgn0002733:E(spl)mbeta-HLH",1,-10.2316618330772
"FBgn0039801:Npc2h",1,-16.6096404744368
"FBgn0052473:CG32473",1,-10.2316618330772
"FBgn0260742:CG12213",1,-8.65831025799077
"FBgn0262214:mir-929",1,-16.6096404744368
"FBgn0038271:UQCR-C1",0.5839560360954,-3.7977016965642
"FBti0019469:copia{}1467",1,-16.6096404744368
"FBgn0020493:Dad",1,-8.07529202913998
"FBgn0053208:Mical",1,-7.33988374124203
"FBgn0039201:DZIP1",1,-16.6096404744368
"FBgn0039070:wam",1,-16.6096404744368
"FBgn0039077:CG17380",1,-16.6096404744368
"FBgn0037530:EMC1",1,-16.6096404744368
"FBgn0267771:lncRNA:CR46102",1,-16.6096404744368
"FBgn0263974:qin",1,-16.6096404744368
"FBgn0051446:CG31446",1,-16.6096404744368
"FBgn0039633:Bicra",0.769369911478674,-6.85512484598672
"FBgn0051128:CG31128",1,-16.6096404744368
"FBgn0260760:CG42558",1,-16.6096404744368
"FBgn0266228:lncRNA:CR44923",1,-16.6096404744368
"FBti0215277:297{}6498",1,-16.6096404744368
"FBgn0267240:lncRNA:CR45680",1,-16.6096404744368
"FBti0060911:transib2{}2850",1,-16.6096404744368
"FBgn0037832:Desi",1,-16.6096404744368
"FBgn0260860:Bet5",1,-7.24692042053527
"FBgn0038609:Nup43",1,-10.2316618330772
"FBgn0039669:ND-20L",1,-16.6096404744368
"FBti0062937:INE-1{}4876",1,-16.6096404744368
"FBgn0038859:Obp93a",1,-16.6096404744368
"FBgn0267142:lncRNA:CR45582",1,-16.6096404744368
"FBti0019306:pogo{}1222",1,-16.6096404744368
"FBgn0038742:Arc42",1,-16.6096404744368
"FBgn0039315:CG13658",1,-16.6096404744368
"FBgn0038327:Trax",1,-7.92367810469449
"FBgn0261479:nero",1,-9.65249311449712
"FBgn0013334:Sap47",2.37914842894237e-24,-0.822823178471861
"FBti0063793:INE-1{}5732",1,-16.6096404744368
"FBgn0028670:Vha100-2",1,-16.6096404744368
"FBgn0027570:Nep2",0.219095402260937,-8.65831025799077
"FBti0062104:INE-1{}4043",1,-16.6096404744368
"FBgn0264791:asRNA:CR44021",1,-16.6096404744368
"FBgn0287600:asRNA:CR46469",1,-16.6096404744368
"FBgn0267956:lncRNA:CR46236",1,-16.6096404744368
"FBgn0266745:CG45218",1,-16.6096404744368
"FBgn0263351:AP-2mu",1,-10.2316618330772
"FBgn0040212:Gnpat",1,-10.2316618330772
"FBgn0039184:CG6432",1,-16.6096404744368
"FBgn0266389:lncRNA:CR45029",1,-16.6096404744368
"FBti0019301:mdg3{}1215",1,-16.6096404744368
"FBgn0003137:Ppn",1,-16.6096404744368
"FBgn0261356:CG42633",1,-16.6096404744368
"FBgn0046878:Obp83cd",1,-16.6096404744368
"FBgn0037741:Tti1",1,-16.6096404744368
"FBgn0038475:Keap1",1,-9.65249311449712
"FBti0019463:roo{}1460",1,-16.6096404744368
"FBgn0082988:snoRNA:Psi28S-2442b",1,-16.6096404744368
"FBgn0263579:mir-4947",1,-16.6096404744368
"FBgn0051219:CG31219",1,-16.6096404744368
"RR46620_transposable_element:S{}RR46620",1,-16.6096404744368
"FBti0061821:Tc3{}3760",1,-16.6096404744368
"FBgn0038312:Zip88E",1,-11.2144187970452
"FBti0215278:297{}6499",1,-16.6096404744368
"FBgn0038549:Nnk",1,-7.92367810469449
"FBgn0011672:Mvl",1,-10.2316618330772
"FBgn0038204:CG14357",1,-16.6096404744368
"FBgn0039537:Hsdl2",1,-8.24473071691295
"FBti0059740:looper1{}1679",1,-16.6096404744368
"FBgn0283439:CG46281",1,-16.6096404744368
"FBgn0039485:CG17189",1,-11.2144187970452
"FBgn0039987:CR12798",1,-16.6096404744368
"FBgn0039876:CG2126",1,-8.43675077520343
"FBgn0038870:Oga",1,-11.2144187970452
"FBgn0038390:Rbf2",1,-16.6096404744368
"FBgn0010379:Akt",1,-8.92017935717114
"FBgn0261857:CR42786",1,-16.6096404744368
"FBgn0262383:mir-284",1,-16.6096404744368
"FBgn0266451:fau",1,-16.6096404744368
"FBgn0085332:CG34303",1,-16.6096404744368
"FBgn0037477:CG14610",1,-16.6096404744368
"FBgn0038716:CG7342",1,-16.6096404744368
"FBgn0038833:CG15696",1,-16.6096404744368
"FBgn0267808:asRNA:CR46133",1,-16.6096404744368
"FBgn0262290:mir-iab-8",1,-16.6096404744368
"RR48319_transposable_element:opus{}RR48319",1,-16.6096404744368
"FBgn0039685:Obp99b",1,-16.6096404744368
"FBgn0039109:CG10365",1,-8.92017935717114
"FBgn0039029:CG4704",1,-16.6096404744368
"FBgn0037416:Osi9",1,-16.6096404744368
"FBgn0039751:CG1983",1,-8.92017935717114
"FBgn0265276:l(3)neo38",1,-5.57599974171262
"FBgn0051040:Cog7",1,-8.43675077520343
"FBgn0263022:CG43317",1,-16.6096404744368
"FBti0019359:S{}1293",1,-16.6096404744368
"FBgn0039301:Nup37",1,-11.2144187970452
"FBgn0261065:Cpsf73",1,-16.6096404744368
"FBtr0309664_df_nrg:FBtr0309664_df_nrg",1,-16.6096404744368
"FBgn0287587:CG46457",1,-16.6096404744368
"FBgn0260766:CG42564",1,-16.6096404744368
"FBgn0039561:mfrn",1,-9.65249311449712
"FBgn0039104:CG10252",1,-16.6096404744368
"FBgn0038679:CG6040",1,-9.65249311449712
"FBgn0038445:CG14891",1,-16.6096404744368
"FBgn0047114:CG31142",1,-8.92017935717114
"FBgn0264833:lncRNA:CR44041",1,-16.6096404744368
"FBgn0038449:CG17562",1,-16.6096404744368
"FBgn0039129:RpS19b",1,-16.6096404744368
"FBgn0038809:CG16953",1,-9.65249311449712
"FBti0061043:Dm88{}2982",1,-16.6096404744368
"FBgn0011476:l(3)neo43",1,-7.54597509110777
"FBgn0261817:CG42759",1,-16.6096404744368
"FBgn0027610:Dic1",0.999339621117722,-5.46711542228813
"FBgn0037345:PolZ2",1,-10.2316618330772
"FBgn0039851:mey",1,-16.6096404744368
"FBgn0010355:Taf1",1,-11.2144187970452
"FBgn0051548:CG31548",1,-10.2316618330772
"FBgn0260487:CG42534",1,-11.2144187970452
"FBgn0267111:lncRNA:CR45551",1,-16.6096404744368
"FBgn0262717:Skeletor",1,-9.65249311449712
"FBti0019362:S{}1347",1,-16.6096404744368
"FBgn0287588:CG46458",1,-16.6096404744368
"FBgn0051510:CG31510",1,-9.65249311449712
"FBgn0037722:CG8319",1,-9.24036125502743
"FBgn0037328:RpL35A",0.767344530188285,-4.30631348620906
"FBgn0037565:CG9626",1,-16.6096404744368
"FBgn0266753:lncRNA:CR45226",1,-16.6096404744368
"FBgn0037698:CG16779",0.891424591692629,-4.69415108346394
"FBti0062824:INE-1{}4763",1,-16.6096404744368
"FBgn0260467:CG7071",1,-16.6096404744368
"FBgn0085461:CG34432",1,-16.6096404744368
"FBgn0041188:Atx2",1,-5.92630774488065
"FBgn0037315:Cerk",1,-9.24036125502743
"FBgn0040283:SMC1",1,-8.65831025799077
"FBgn0259974:Sfp84E",1,-16.6096404744368
"FBgn0040682:CG14664",1,-16.6096404744368
"FBgn0266565:asRNA:CR45104",1,-16.6096404744368
"FBgn0085383:CG34354",1,-5.72478832469343
"FBgn0038291:CG3984",1,-16.6096404744368
"FBgn0038828:CG17270",1,-6.72402555622741
"FBgn0040206:krz",1,-8.43675077520343
"FBtr0304200_df_nrg:FBtr0304200_df_nrg",1,-16.6096404744368
"FBgn0038452:CG14905",1,-16.6096404744368
"FBgn0051130:tRNA:Leu-TAA-4-1",1,-16.6096404744368
"FBgn0284232:CG46316",1,-16.6096404744368
"FBgn0004908:Arl2",1,-8.07529202913998
"FBgn0051151:wge",1,-8.07529202913998
"FBgn0053929:CR33929",1,-16.6096404744368
"FBgn0037222:CG14642",1,-16.6096404744368
"FBti0019360:pogo{}1294",1,-16.6096404744368
"FBgn0004876:cdi",0.764142624606359,-6.29378483848943
"FBgn0038292:CG3987",1,-16.6096404744368
"FBgn0038343:Trissin",1,-6.54732378184446
"FBgn0039091:CG10182",1,-16.6096404744368
"FBgn0051516:CG31516",1,-16.6096404744368
"FBgn0001296:kar",1,-11.2144187970452
"FBgn0267818:lncRNA:CR46143",1,-16.6096404744368
"FBgn0286507:vrs",1,-16.6096404744368
"FBgn0039816:CG11317",7.3537645436546e-05,-5.46711542228813
"FBgn0038819:Cpr92F",1,-16.6096404744368
"FBgn0086253:rumi",1,-10.2316618330772
"FBgn0039464:CG6330",1,-5.96281112502815
"FBgn0086662:snoRNA:Psi28S-3186",1,-16.6096404744368
"FBgn0038640:CG7706",1,-8.43675077520343
"FBgn0039178:CG6356",1,-10.2316618330772
"FBgn0243512:puc",1,-8.43675077520343
"FBgn0041105:nerfin-2",1,-16.6096404744368
"FBgn0039019:HP1c",1,-7.54597509110777
"FBgn0039170:CG13609",1,-11.2144187970452
"FBti0059718:invader1{}1657",1,-16.6096404744368
"FBgn0039017:CG6985",1,-16.6096404744368
"FBgn0051538:CG31538",1,-11.2144187970452
"FBgn0037878:CG6693",1,-7.92367810469449
"FBgn0037465:CG1105",1,-9.65249311449712
"FBgn0038371:Pbp45",1,-16.6096404744368
"FBti0062938:INE-1{}4877",1,-16.6096404744368
"FBgn0039726:eIF2Balpha",1,-9.24036125502743
"FBti0019386:invader4{}sra[invader4.1371]",1,-16.6096404744368
"FBgn0039833:CG15564",1,-16.6096404744368
"FBti0062811:INE-1{}4750",1,-16.6096404744368
"FBgn0037372:CG2091",1,-7.33988374124203
"FBtr0304477_df_nrg:FBtr0304477_df_nrg",1,-16.6096404744368
"FBgn0051249:CG31249",1,-8.07529202913998
"FBti0062822:S{}4761",1,-16.6096404744368
"FBti0063919:X{}5858",1,-16.6096404744368
"FBgn0005649:Rox8",1,-8.07529202913998
"FBgn0027338:Kap-alpha3",1,-6.85512484598672
"FBgn0011020:Sas-4",1,-11.2144187970452
"FBgn0039420:CG6154",1,-7.33988374124203
"FBgn0045443:mthl11",1,-16.6096404744368
"FBgn0038619:CG7685",1,-9.24036125502743
"FBti0061927:INE-1{}3866",1,-16.6096404744368
"FBgn0266418:wake",1,-8.43675077520343
"FBgn0002622:RpS3",0.161493252876964,-4.89113327752592
"FBgn0259990:CG42487",1,-16.6096404744368
"FBgn0004842:RYa-R",1,-9.65249311449712
"FBgn0011225:jar",1,-9.24036125502743
